id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,min_samples_leaf,log_loss,rec_score,class_weight,hamming_loss,cohen_kappa_score,n_estimators,min_samples_split,zero_one_loss,matthews_corrcoef,pr_curve,max_features,avg_prec_score,fbeta_score,accuracy,roc_auc_score,hinge_loss,imb_sens_micro,f1_score,imb_spec_micro,prec_score
HOSbal,13,3.0276503540974917,0.006945175426404029,0.010729865569419891,0.016345211945682604,0.018825060960893338,0.008874529515976094,0.017502327012472233,0.008757785406973634,11.294541454466692,13.008117123977286,13.008117123977284,11.294541454466708,0.0,0.0,0.010401305979441765,0.010190819547888683,0.018825060960893338,0.016345211945682604,0.011187192780772976,0.00898045703739311,0.10285037138595868,0.08969856705963027,0.016345211945682638,0.016345211945682604,0.0,0.3024876886757333,0.008757785406973634,,0.008757785406973634,0.01751557081394727,0.0,0.0,0.008757785406973624,0.017502327012472233,,,0.007386784615576803,0.008757785406973665,0.008757785406973634,0.008757785406973641,,0.008757785406973634,0.008757785406973634,0.008757785406973634,0.008757785406973634
HOSbal,14,3.0276503540974917,0.005113107880393153,0.007198469998715122,0.014915219328258861,0.012839259426065125,0.008058433111230766,0.016452043247316594,0.008145154124827018,10.306416555826868,8.871928263411007,8.87192826341101,10.306416555826873,0.0,0.0,0.010587010724730853,0.007972065901012603,0.012839259426065125,0.014915219328258861,0.008663243915786687,0.009040422248822197,0.10842396570235689,0.07047325226801474,0.014915219328258855,0.014915219328258861,0.0,0.281326206452955,0.008145154124827018,,0.008145154124827,0.01629030824965398,0.0,0.0,0.008145154124827006,0.016452043247316594,,,0.0066436745236113075,0.008145154124827025,0.008145154124827018,0.008145154124827018,,0.008145154124827018,0.008145154124827018,0.008145154124827018,0.008145154124827018
HOSbal,15,3.0276503540974917,0.002937929140769144,0.0038260008046501265,0.016407734066110104,0.01601441944009193,0.006066981016310033,0.012084221400561998,0.005997985930485101,11.337744239682092,11.065963833103536,11.06596383310354,11.337744239682097,0.0,0.0,0.009446526138504812,0.007181764880346557,0.01601441944009193,0.016407734066110104,0.007971436938946893,0.007365264389154876,0.10726338267467887,0.0663693105177538,0.016407734066110128,0.016407734066110104,0.0,0.2071652804478223,0.005997985930485101,,0.005997985930485114,0.011995971860970235,0.0,0.0,0.0059979859304851,0.012084221400561998,,,0.005090603735202456,0.00599798593048509,0.005997985930485101,0.005997985930485113,,0.005997985930485101,0.005997985930485101,0.005997985930485101,0.005997985930485101
HOSbal,16,3.0276503540974917,0.009103828102434429,0.01117562573838043,0.023713414773044804,0.017106925429272772,0.009699802909674473,0.018951674161054442,0.009532901780991265,16.38596960817394,11.820885471627467,11.820885471627467,16.38596960817394,0.0,0.0,0.012603371752632934,0.008934085833698324,0.017106925429272772,0.023713414773044804,0.009233626747864467,0.013493833530100096,0.105164000174969,0.07457453347936706,0.02371341477304479,0.023713414773044804,0.0,0.3292557468130485,0.009532901780991265,,0.009532901780991273,0.019065803561982536,0.0,0.0,0.009532901780991263,0.018951674161054442,,,0.0074086270746283765,0.0095329017809913,0.009532901780991265,0.009532901780991247,,0.009532901780991265,0.009532901780991265,0.009532901780991265,0.009532901780991265
HOSbal,17,3.0276503540974917,0.005963590402884854,0.0070781896165350204,0.020559211036883854,0.023329558756684056,0.009219326230776871,0.018256181000673645,0.009140354575387769,14.206414826486732,16.120725100868686,16.12072510086869,14.206414826486736,0.0,0.0,0.01080138178136161,0.011629493253137752,0.023329558756684056,0.020559211036883854,0.01248873194568905,0.010199022912865213,0.10030907210542031,0.09972453077394253,0.020559211036883854,0.020559211036883854,0.0,0.31570164680418406,0.009140354575387769,,0.009140354575387762,0.018280709150775537,0.0,0.0,0.009140354575387729,0.018256181000673645,,,0.007661134321743244,0.009140354575387779,0.009140354575387769,0.009140354575387706,,0.009140354575387769,0.009140354575387769,0.009140354575387769,0.009140354575387769
HOSbal,18,3.0276503540974917,0.004314549244967023,0.006130198285540965,0.016233068760479894,0.020984912736982105,0.006358036005489301,0.012274220181015006,0.006194568014468721,11.217050513491612,14.500574701254655,14.500574701254662,11.217050513491598,0.0,0.0,0.00709149444036347,0.009831547359389155,0.020984912736982105,0.016233068760479894,0.010303968445175705,0.006409603467752774,0.06708098318538587,0.08841084171171755,0.016233068760479908,0.016233068760479894,0.0,0.21395812974243167,0.006194568014468721,,0.006194568014468685,0.012389136028937393,0.0,0.0,0.006194568014468699,0.012274220181015006,,,0.005613579584307824,0.006194568014468721,0.006194568014468721,0.006194568014468722,,0.006194568014468721,0.006194568014468721,0.006194568014468721,0.006194568014468721
HOSbal,19,3.0276503540974917,0.002499437965346172,0.0040759148942699245,0.011420589099615706,0.019620991905661234,0.007688832034669612,0.015088452158980257,0.007584848152276693,7.891627067834482,13.558105406811913,13.558105406811906,7.891627067834477,0.0,0.0,0.00635989869299112,0.011023484043781968,0.019620991905661234,0.011420589099615706,0.011079202057085489,0.006011642580376113,0.06279203758112531,0.10416184645139083,0.011420589099615725,0.011420589099615706,0.0,0.26197776116278193,0.007584848152276693,,0.007584848152276698,0.015169696304553344,0.0,0.0,0.0075848481522766764,0.015088452158980257,,,0.006969598197782771,0.007584848152276696,0.007584848152276693,0.007584848152276699,,0.007584848152276693,0.007584848152276693,0.007584848152276693,0.007584848152276693
HOSbal,20,3.0276503540974917,0.0041100831061407,0.006774521629921334,0.020398423283465382,0.01123053229794773,0.006695595536157774,0.013800132498361255,0.006831010618272715,14.09531048887459,7.760297817881869,7.7602978178818764,14.095310488874581,0.0,0.0,0.011043164703585143,0.004634848734414856,0.01123053229794773,0.020398423283465382,0.0049600621609704725,0.010919603370053892,0.09606898207803186,0.03850172437820234,0.020398423283465396,0.020398423283465382,0.0,0.2359332365807698,0.006831010618272715,,0.0068310106182727275,0.013662021236545432,0.0,0.0,0.006831010618272712,0.013800132498361255,,,0.005035409247360299,0.006831010618272738,0.006831010618272715,0.006831010618272714,,0.006831010618272715,0.006831010618272715,0.006831010618272715,0.006831010618272715
HOSbal,21,3.0276503540974917,0.010097525537981957,0.009508604968960888,0.02109109893167778,0.020625318903784388,0.010457510747896217,0.02123915622032109,0.010553545517201715,14.573949361789333,14.252095362515036,14.25209536251501,14.57394936178934,0.0,0.0,0.013041165957039738,0.011673562653646346,0.020625318903784388,0.02109109893167778,0.012189117679028557,0.011937957138909158,0.12361376338698578,0.102487170607816,0.02109109893167778,0.02109109893167778,0.0,0.3645105841345313,0.010553545517201715,,0.01055354551720173,0.02110709103440346,0.0,0.0,0.010553545517201727,0.02123915622032109,,,0.00870136389920272,0.01055354551720175,0.010553545517201715,0.010553545517201736,,0.010553545517201715,0.010553545517201715,0.010553545517201715,0.010553545517201715
HOSbal,22,3.0276503540974917,0.0036626616639918314,0.00445200430384051,0.01977751108039928,0.016444567222954502,0.007047922799200089,0.014746453483105267,0.007253556179964123,13.66626015655588,11.363195951061577,11.363195951061579,13.666260156555877,0.0,0.0,0.011054415731856867,0.007707897785031302,0.016444567222954502,0.01977751108039928,0.00810046339101758,0.009807077656615997,0.10664009575795841,0.06786608616126669,0.019777511080399247,0.01977751108039928,0.0,0.25053019147895494,0.007253556179964123,,0.007253556179964109,0.01450711235992821,0.0,0.0,0.00725355617996411,0.014746453483105267,,,0.005815970535939805,0.00725355617996415,0.007253556179964123,0.007253556179964099,,0.007253556179964123,0.007253556179964123,0.007253556179964123,0.007253556179964123
