id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,imb_sens_micro,power_t,prec_score,learning_rate_init,imb_spec_micro,alpha,zero_one_loss,accuracy,max_iter,matthews_corrcoef,avg_prec_score,log_loss,fbeta_score,momentum,warm_start,rec_score,tol,hamming_loss,roc_auc_score,cohen_kappa_score,f1_score
HOS,31,4.5,0.8165163211677061,0.8868983860582269,0.7430201931518875,0.7354058721934369,0.7391726726017054,0.740454016298021,846.3,425.8,153.2,292.7,579.0,1139.0,0.592702595002352,0.8467297690219654,0.7354058721934369,0.7430201931518875,0.6563538132610294,0.7914710672462137,0.25697980684811245,0.7430201931518875,0.740454016298021,0.5,0.740454016298021,0.0010000000000000002,0.740454016298021,0.00010000000000000002,0.259545983701979,0.740454016298021,1000.0,0.45851392064919666,0.7995769958754126,8.964471998147252,0.7404540162980211,0.9000000000000001,False,0.740454016298021,0.00010000000000000002,0.25954598370197907,0.7392130326726624,0.45169502004649964,0.740454016298021
HOS,32,4.5,0.8734231918736096,0.9187279750508832,0.8298507462686567,0.7696027633851468,0.7991167675536501,0.809545983701979,945.2,445.6,133.4,193.8,579.0,1139.0,0.6969331419134928,0.8763691543280782,0.7696027633851468,0.8298507462686567,0.7314146260976998,0.852454070659791,0.1701492537313433,0.8298507462686567,0.809545983701979,0.5,0.809545983701979,0.0010000000000000002,0.809545983701979,0.00010000000000000002,0.19045401629802097,0.809545983701979,1000.0,0.5862285894823913,0.8400764036267907,6.578110769913832,0.809545983701979,0.9000000000000001,False,0.809545983701979,0.00010000000000000002,0.19045401629802097,0.7997267548269017,0.584445085298368,0.809545983701979
HOS,33,4.5,0.7897681661791622,0.8760074473410068,0.6910447761194031,0.7442141623488774,0.7166080382185055,0.7089639115250291,787.1,430.9,148.1,351.9,579.0,1139.0,0.551335132545184,0.8420178357334647,0.7442141623488774,0.6910447761194031,0.6328244935763717,0.7586331984410202,0.30895522388059704,0.6910447761194031,0.7089639115250291,0.5,0.7089639115250291,0.0010000000000000002,0.7089639115250291,0.00010000000000000002,0.29103608847497087,0.7089639115250291,1000.0,0.4137671504069208,0.7865697354876329,10.0520993118945,0.7089639115250291,0.9000000000000001,False,0.7089639115250291,0.00010000000000000002,0.29103608847497087,0.7176294692341402,0.40077054844636495,0.7089639115250291
HOS,34,4.5,0.8216780316642934,0.8917556985690733,0.7582089552238805,0.731433506044905,0.744597347625463,0.74918509895227,863.6,423.5,155.5,275.4,579.0,1139.0,0.6062408127293029,0.8474708318277393,0.731433506044905,0.7582089552238805,0.6628325329865971,0.8002785064528609,0.2417910447761194,0.7582089552238805,0.74918509895227,0.5,0.74918509895227,0.0010000000000000002,0.74918509895227,0.00010000000000000002,0.25081490104772997,0.74918509895227,1000.0,0.47132903963039874,0.8029370759142725,8.662912157140518,0.74918509895227,0.9000000000000001,False,0.74918509895227,0.00010000000000000002,0.25081490104772997,0.7448212306343928,0.46597823198657284,0.74918509895227
HOS,35,4.5,0.7794434562936613,0.8683829686916876,0.672519754170325,0.7392055267702935,0.7046238039107386,0.6949941792782306,766.0,428.0,151.0,373.0,579.0,1139.0,0.5346962861173071,0.8358015431131216,0.7392055267702935,0.672519754170325,0.6201509831219881,0.7449342630254505,0.32748024582967517,0.672519754170325,0.6949941792782306,0.5,0.6949941792782306,0.0010000000000000002,0.6949941792782306,0.00010000000000000002,0.3050058207217695,0.6949941792782306,1000.0,0.39056704670934367,0.7790470614773438,10.53459811999136,0.6949941792782305,0.9000000000000001,False,0.6949941792782306,0.00010000000000000002,0.3050058207217695,0.7058626404703092,0.37627649201360536,0.6949941792782306
HOSbal,0,4.5,0.6966734379148135,0.7203750390162875,0.6070811744386874,0.7124352331606217,0.6575495801951082,0.6597582037996546,351.5,412.5,166.5,227.5,579.0,579.0,0.6445599584729065,0.678756066647568,0.7124352331606217,0.6070811744386874,0.676724271643231,0.6408089035517605,0.3929188255613126,0.6070811744386874,0.6597582037996546,0.5,0.6597582037996546,0.0010000000000000002,0.6597582037996546,1.0,0.34024179620034545,0.6597582037996546,1000.0,0.3214094081191656,0.6084667380911852,11.751650287190794,0.6597582037996546,0.9000000000000001,False,0.6597582037996546,0.00010000000000000002,0.34024179620034545,0.6597582037996546,0.31951640759930916,0.6597582037996546
HOSbal,1,4.5,0.7100303960434433,0.7236631780297309,0.6405872193436961,0.6725388601036271,0.6563251025528487,0.6565630397236615,370.9,389.4,189.6,208.1,579.0,579.0,0.6517446612651475,0.6617761058491585,0.6725388601036271,0.6405872193436961,0.6619431633133461,0.6509684943430499,0.3594127806563039,0.6405872193436961,0.6565630397236615,0.5,0.6565630397236615,0.0010000000000000002,0.6565630397236615,1.0,0.3434369602763384,0.6565630397236615,1000.0,0.31332328991506164,0.6036292957022722,11.862023295275254,0.6565630397236615,0.9000000000000001,False,0.6565630397236615,0.00010000000000000002,0.34343696027633847,0.6565630397236616,0.31312607944732296,0.6565630397236615
HOSbal,2,4.5,0.7073165275130429,0.72055969740439,0.6531951640759932,0.6575129533678756,0.6552136287510328,0.6553540587219344,378.2,380.7,198.3,200.8,579.0,579.0,0.6547759828574452,0.6561608487398015,0.6575129533678756,0.6531951640759932,0.6560238927304922,0.6545573028842724,0.3468048359240069,0.6531951640759932,0.6553540587219344,0.5,0.6553540587219344,0.0010000000000000002,0.6553540587219344,1.0,0.3446459412780656,0.6553540587219344,1000.0,0.310822433236822,0.6019461552281715,11.903786027097809,0.6553540587219344,0.9000000000000001,False,0.6553540587219344,0.00010000000000000002,0.34464594127806564,0.6553540587219344,0.3107081174438687,0.6553540587219344
HOSbal,3,4.5,0.6937600114544462,0.7016383940598714,0.6212435233160621,0.6592400690846286,0.6266898454901946,0.6402417962003454,359.7,381.7,197.3,219.3,579.0,579.0,0.6421949958522433,0.6547131910799726,0.6592400690846286,0.6212435233160621,0.6421083371686935,0.6251161917687249,0.37875647668393775,0.6212435233160621,0.6402417962003454,0.5,0.6402417962003454,0.0010000000000000002,0.6402417962003454,1.0,0.35975820379965456,0.6402417962003454,1000.0,0.28799491954848844,0.591993491882946,12.425744392653513,0.6402417962003454,0.9000000000000001,False,0.6402417962003454,0.00010000000000000002,0.35975820379965456,0.6402417962003454,0.2804835924006909,0.6402417962003454
HOSbal,4,4.5,0.7037077803729257,0.7185657236915001,0.6267702936096718,0.6858376511226252,0.6555915799139679,0.6563039723661486,362.9,397.1,181.9,216.1,579.0,579.0,0.6476049276207949,0.6661805999405466,0.6858376511226252,0.6267702936096718,0.6661358833947333,0.6458293601470664,0.37322970639032815,0.6267702936096718,0.6563039723661486,0.5,0.6563039723661486,0.0010000000000000002,0.6563039723661486,1.0,0.34369602763385143,0.6563039723661486,1000.0,0.31319605553027174,0.6041480034189016,11.870965847968051,0.6563039723661486,0.9000000000000001,False,0.6563039723661486,0.00010000000000000002,0.3436960276338515,0.6563039723661486,0.312607944732297,0.6563039723661486
