id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,max_iter,imb_spec_micro,cohen_kappa_score,accuracy,fbeta_score,roc_auc_score,f1_score,learning_rate_init,prec_score,imb_sens_micro,warm_start,power_t,alpha,zero_one_loss,hamming_loss,tol,rec_score,log_loss,avg_prec_score,matthews_corrcoef,momentum
HOSbal,5,4.5,0.7089105274251141,0.6850526161587351,0.4,0.6,0.0,0.5,227.2,340.8,227.2,340.8,568.0,568.0,0.3,0.2,0.6,0.4,0.39999999999999997,0.26666666666666666,0.6,0.4,1000.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0010000000000000002,0.5,0.5,False,0.5,1.0,0.5,0.5,0.00010000000000000002,0.5,17.269548116941376,0.5,0.0,0.9000000000000001
HOSbal,6,4.5,0.7382085647688952,0.7112491228829653,0.6660211267605634,0.7316901408450704,0.6975111385625343,0.6988556338028168,378.3,415.6,152.4,189.7,568.0,568.0,0.6874455797712462,0.7131065842433977,0.7316901408450704,0.6660211267605634,0.7084118552211269,0.6881443482956502,0.3339788732394366,0.6660211267605634,1000.0,0.6988556338028168,0.3977112676056338,0.6988556338028168,0.6988556338028168,0.6988556338028169,0.6988556338028168,0.0010000000000000002,0.6988556338028168,0.6988556338028168,False,0.5,0.09999999999999999,0.30114436619718316,0.3011443661971831,0.00010000000000000002,0.6988556338028168,10.401265196608545,0.6418192843558341,0.3991250898853393,0.9000000000000001
HOSbal,7,4.5,0.8306059065661575,0.8317116230365986,0.7237676056338028,0.7892605633802817,0.7557761590588147,0.7565140845070422,411.1,448.3,119.7,156.9,568.0,568.0,0.7408724355429608,0.7744220425028414,0.7892605633802817,0.7237676056338028,0.7642748490319607,0.7482050367910522,0.27623239436619723,0.7237676056338028,1000.0,0.7565140845070422,0.5130281690140845,0.7565140845070422,0.7565140845070422,0.7565140845070422,0.7565140845070422,0.0010000000000000002,0.7565140845070422,0.7565140845070422,False,0.5,0.09999999999999999,0.24348591549295776,0.24348591549295776,0.00010000000000000002,0.7565140845070422,8.409789843877366,0.6987996420032083,0.514159912569548,0.9000000000000001
HOSbal,8,4.5,0.8961341995635786,0.9012157283935537,0.7804577464788732,0.8582746478873238,0.8183852002006369,0.8193661971830986,443.3,487.5,80.5,124.7,568.0,568.0,0.7963655994060888,0.8465262597286575,0.8582746478873238,0.7804577464788732,0.8260940001845413,0.8120601513064468,0.2195422535211268,0.7804577464788732,1000.0,0.8193661971830986,0.6387323943661973,0.8193661971830986,0.8193661971830986,0.8193661971830988,0.8193661971830986,0.0010000000000000002,0.8193661971830986,0.8193661971830986,False,0.5,0.09999999999999999,0.1806338028169014,0.1806338028169014,0.00010000000000000002,0.8193661971830986,6.238927186469018,0.7704114633396763,0.6408080330610157,0.9000000000000001
HOSbal,9,4.5,0.7950440760761753,0.7924669228531214,0.6948943661971831,0.7533450704225352,0.7234613277303915,0.7241197183098592,394.7,427.9,140.1,173.3,568.0,568.0,0.7118417137290095,0.7381070900060973,0.7533450704225352,0.6948943661971831,0.7319421523457106,0.7157698663635832,0.3051056338028169,0.6948943661971831,1000.0,0.7241197183098592,0.4482394366197183,0.7241197183098592,0.7241197183098592,0.7241197183098591,0.7241197183098591,0.0010000000000000002,0.7241197183098592,0.7241197183098592,False,0.5,0.09999999999999999,0.2758802816901408,0.2758802816901408,0.00010000000000000002,0.7241197183098592,9.528665973384665,0.6654621354029533,0.4490929589868358,0.9000000000000001
HOSbal,10,4.5,0.8323550014878001,0.8349424180760389,0.7248239436619718,0.7889084507042253,0.7560530762619793,0.7568661971830986,411.7,448.1,119.9,156.3,568.0,568.0,0.7415998603853964,0.7746633466674893,0.7889084507042253,0.7248239436619718,0.7643906060149377,0.7487402449447866,0.2751760563380282,0.7248239436619718,1000.0,0.7568661971830986,0.5137323943661972,0.7568661971830986,0.7568661971830986,0.7568661971830986,0.7568661971830986,0.0010000000000000002,0.7568661971830986,0.7568661971830986,False,0.5,0.09999999999999999,0.2431338028169014,0.24313380281690145,0.00010000000000000002,0.7568661971830986,8.39762844366744,0.6990483551581559,0.5149949709027379,0.9000000000000001
HOSbal,11,4.5,0.791995945744892,0.792723819148891,0.7258802816901408,0.6896126760563381,0.6568737411062184,0.7077464788732395,412.3,391.7,176.3,155.7,568.0,568.0,0.6442216876307453,0.7235892707351022,0.6896126760563381,0.7258802816901408,0.66605651821078,0.7154092980872515,0.27411971830985915,0.7258802816901408,1000.0,0.7077464788732395,0.4154929577464789,0.7077464788732395,0.7077464788732395,0.7077464788732395,0.7077464788732395,0.0010000000000000002,0.7077464788732395,0.7077464788732395,False,0.5,0.09999999999999999,0.29225352112676056,0.2922535211267606,0.00010000000000000002,0.7077464788732395,10.094203109275783,0.6555505673316082,0.41664957419439463,0.9000000000000001
HOSbal,12,4.5,0.7367967045229122,0.7062300806647069,0.6612676056338029,0.7436619718309858,0.7007200128796129,0.7024647887323944,375.6,422.4,145.6,192.4,568.0,568.0,0.6876867438889775,0.7211860292167731,0.7436619718309858,0.6612676056338029,0.7141400733499739,0.689315612603034,0.3387323943661972,0.6612676056338029,1000.0,0.7024647887323944,0.4049295774647887,0.7024647887323944,0.7024647887323944,0.7024647887323944,0.7024647887323944,0.0010000000000000002,0.7024647887323944,0.7024647887323944,False,0.5,0.00010000000000000002,0.2975352112676056,0.2975352112676056,0.00010000000000000002,0.7024647887323944,10.276604615198634,0.6460013138527227,0.40689026566990216,0.9000000000000001
HOSbal,13,4.5,0.8249764431660387,0.822098938552776,0.7125000000000001,0.7843309859154929,0.747476652918577,0.7484154929577465,404.7,445.5,122.5,163.3,568.0,568.0,0.731887897144688,0.7677417752292082,0.7843309859154929,0.7125000000000001,0.7571281302705094,0.7389935993624065,0.28750000000000003,0.7125000000000001,1000.0,0.7484154929577465,0.496830985915493,0.7484154929577465,0.7484154929577465,0.7484154929577465,0.7484154929577465,0.0010000000000000002,0.7484154929577465,0.7484154929577465,False,0.5,0.00010000000000000002,0.25158450704225355,0.2515845070422535,0.00010000000000000002,0.7484154929577465,8.689507257350943,0.6907623728031357,0.498227780495968,0.9000000000000001
HOSbal,14,4.5,0.894704361733783,0.9001658481637207,0.7843309859154929,0.8591549295774648,0.8208559548865793,0.8217429577464787,445.5,488.0,80.0,122.5,568.0,568.0,0.7994149224405438,0.8478375447755623,0.8591549295774648,0.7843309859154929,0.8281693852473507,0.8147950416615307,0.21566901408450706,0.7843309859154929,1000.0,0.8217429577464787,0.6434859154929577,0.8217429577464787,0.8217429577464787,0.8217429577464788,0.8217429577464787,0.0010000000000000002,0.8217429577464787,0.8217429577464787,False,0.5,0.00010000000000000002,0.17825704225352115,0.17825704225352115,0.00010000000000000002,0.8217429577464787,6.156836432890695,0.7728317241227443,0.6453659619210225,0.9000000000000001
HOSbal,15,4.5,0.7928142357667128,0.7918053257716119,0.6862676056338028,0.7607394366197183,0.7222670467576168,0.7235035211267605,389.8,432.1,135.9,178.2,568.0,568.0,0.7082532829894326,0.7420230735763753,0.7607394366197183,0.6862676056338028,0.7333009049880906,0.7127194717531677,0.3137323943661972,0.6862676056338028,1000.0,0.7235035211267605,0.44700704225352117,0.7235035211267605,0.7235035211267605,0.7235035211267606,0.7235035211267605,0.0010000000000000002,0.7235035211267605,0.7235035211267605,False,0.5,0.00010000000000000002,0.27649647887323947,0.2764964788732394,0.00010000000000000002,0.7235035211267605,9.549945713848777,0.6659424933503687,0.44863659976316106,0.9000000000000001
HOSbal,16,4.5,0.8278389084507042,0.8288913764827202,0.7197183098591551,0.7876760563380282,0.7527476580110156,0.7536971830985915,408.8,447.4,120.6,159.2,568.0,568.0,0.7378950255603165,0.7723710025697273,0.7876760563380282,0.7197183098591551,0.7617950559951133,0.7448863100305518,0.28028169014084503,0.7197183098591551,1000.0,0.7536971830985915,0.5073943661971831,0.7536971830985915,0.7536971830985915,0.7536971830985916,0.7536971830985915,0.0010000000000000002,0.7536971830985915,0.7536971830985915,False,0.5,0.00010000000000000002,0.24630281690140848,0.24630281690140846,0.00010000000000000002,0.7536971830985915,8.507082805234237,0.6960447012241898,0.50882677881105,0.9000000000000001
HOSbal,17,4.5,0.7957185454274948,0.7925671072924765,0.6866197183098592,0.7621478873239436,0.7231767639303012,0.7243838028169014,390.0,432.9,135.1,178.0,568.0,568.0,0.708989425024023,0.7428716587232825,0.7621478873239436,0.6866197183098592,0.7344156034162336,0.7133774672058143,0.31338028169014087,0.6866197183098592,1000.0,0.7243838028169014,0.4487676056338028,0.7243838028169014,0.7243838028169014,0.7243838028169014,0.7243838028169015,0.0010000000000000002,0.7243838028169014,0.7243838028169014,False,0.5,0.00010000000000000002,0.27561619718309865,0.27561619718309865,0.00010000000000000002,0.7243838028169014,9.519541298291687,0.6667873671138556,0.45030956187537424,0.9000000000000001
HOSbal,18,4.5,0.7373526148085696,0.7353776057877957,0.6681338028169015,0.7130281690140845,0.6897433812491209,0.6905809859154929,379.5,405.0,163.0,188.5,568.0,568.0,0.6823941730125791,0.7006065009247785,0.7130281690140845,0.6681338028169015,0.6969456623898618,0.6835067227650221,0.3318661971830986,0.6681338028169015,1000.0,0.6905809859154929,0.3811619718309859,0.6905809859154929,0.6905809859154929,0.6905809859154929,0.6905809859154929,0.0010000000000000002,0.6905809859154929,0.6905809859154929,False,0.5,1.0,0.3094190140845071,0.3094190140845071,0.00010000000000000002,0.6905809859154929,10.687068870767806,0.6337437869708162,0.38207962669774115,0.9000000000000001
HOSbal,19,4.5,0.8167095442372545,0.8181620708290694,0.711443661971831,0.7647887323943662,0.7375356553846426,0.7381161971830986,404.1,434.4,133.6,163.9,568.0,568.0,0.7262354731183256,0.7516184148554312,0.7647887323943662,0.711443661971831,0.744919048878518,0.7308617800355051,0.28855633802816905,0.711443661971831,1000.0,0.7381161971830986,0.4762323943661972,0.7381161971830986,0.7381161971830986,0.7381161971830986,0.7381161971830986,0.0010000000000000002,0.7381161971830986,0.7381161971830986,False,0.5,1.0,0.2618838028169014,0.2618838028169014,0.00010000000000000002,0.7381161971830986,9.045240144104405,0.6790610474620122,0.47704193174167475,0.9000000000000001
HOSbal,20,4.5,0.8515166261654434,0.8563296674848659,0.7491197183098591,0.8005281690140844,0.7743091918662681,0.7748239436619718,425.5,454.7,113.3,142.5,568.0,568.0,0.7614832967313394,0.7899405518294976,0.8005281690140844,0.7491197183098591,0.7804197352614995,0.7688705118249168,0.25088028169014087,0.7491197183098591,1000.0,0.7748239436619718,0.5496478873239437,0.7748239436619718,0.7748239436619718,0.7748239436619718,0.7748239436619717,0.0010000000000000002,0.7748239436619718,0.7748239436619718,False,0.5,1.0,0.22517605633802815,0.22517605633802815,0.00010000000000000002,0.7748239436619718,7.777385207928693,0.7171204225414958,0.5505347325815053,0.9000000000000001
HOSbal,21,4.5,0.7992263439793691,0.7984561787650629,0.7019366197183098,0.747887323943662,0.7243489021841968,0.7249119718309858,398.7,424.8,143.2,169.3,568.0,568.0,0.7152888523451085,0.7360275865502881,0.747887323943662,0.7019366197183098,0.7310228627999831,0.7183537794701879,0.29806338028169016,0.7019366197183098,1000.0,0.7249119718309858,0.4498239436619718,0.7249119718309858,0.7249119718309858,0.7249119718309858,0.7249119718309858,0.0010000000000000002,0.7249119718309858,0.7249119718309858,False,0.5,1.0,0.27508802816901406,0.2750880281690141,0.00010000000000000002,0.7249119718309858,9.501304688170416,0.6657349925476875,0.4505692169942509,0.9000000000000001
HOSbal,22,4.5,0.831704553907955,0.8349601694725781,0.7242957746478873,0.779225352112676,0.7511996624128223,0.7517605633802817,411.4,442.6,125.4,156.6,568.0,568.0,0.7387926258845763,0.7664090198681183,0.779225352112676,0.7242957746478873,0.7584136565859676,0.7446853709126218,0.27570422535211264,0.7242957746478873,1000.0,0.7517605633802817,0.5035211267605634,0.7517605633802817,0.7517605633802817,0.7517605633802817,0.7517605633802817,0.0010000000000000002,0.7517605633802817,0.7517605633802817,False,0.5,1.0,0.2482394366197183,0.2482394366197183,0.00010000000000000002,0.7517605633802817,8.573974659227606,0.6930713901119767,0.5043603036607598,0.9000000000000001
HOSbal,23,4.5,0.8064460486510614,0.8073132945725318,0.6964788732394368,0.7633802816901409,0.7289659367576525,0.7299295774647888,395.6,433.6,134.4,172.4,568.0,568.0,0.71582139771266,0.7465980602327338,0.7633802816901409,0.6964788732394368,0.7386553980755989,0.7204374459206508,0.3035211267605634,0.6964788732394368,1000.0,0.7299295774647888,0.4598591549295775,0.7299295774647888,0.7299295774647888,0.7299295774647888,0.7299295774647887,0.0010000000000000002,0.7299295774647888,0.7299295774647888,False,0.5,1.0,0.27007042253521124,0.27007042253521124,0.00010000000000000002,0.7299295774647888,9.327996535082056,0.6717583928237156,0.4611363400284277,0.9000000000000001
HOSbal,24,4.5,0.7348872061594921,0.7342711280148924,0.6452464788732395,0.721830985915493,0.6807496916272057,0.6835387323943662,366.5,410.0,158.0,201.5,568.0,568.0,0.6712461728159191,0.701805955659544,0.721830985915493,0.6452464788732395,0.694211219668242,0.6704647647597567,0.3547535211267606,0.6452464788732395,1000.0,0.6835387323943662,0.36707746478873243,0.6835387323943662,0.6835387323943662,0.6835387323943662,0.6835387323943662,0.0010000000000000002,0.6835387323943662,0.6835387323943662,False,0.5,0.09999999999999999,0.3164612676056338,0.3164612676056338,0.00010000000000000002,0.6835387323943662,10.93029617109539,0.6290530689125434,0.3700388722810834,0.9000000000000001
HOSbal,25,4.5,0.8194647639357269,0.8171305199855665,0.7154929577464789,0.766549295774648,0.7405063870277881,0.7410211267605633,406.4,435.4,132.6,161.6,568.0,568.0,0.729461586440772,0.7540407128920221,0.766549295774648,0.7154929577464789,0.7474721842727476,0.7341727844569639,0.28450704225352114,0.7154929577464789,1000.0,0.7410211267605633,0.48204225352112673,0.7410211267605633,0.7410211267605633,0.7410211267605634,0.7410211267605634,0.0010000000000000002,0.7410211267605633,0.7410211267605633,False,0.5,0.09999999999999999,0.25897887323943664,0.25897887323943664,0.00010000000000000002,0.7410211267605633,8.94490672711441,0.681839070087478,0.4827714402796472,0.9000000000000001
HOSbal,26,4.5,0.892394552172188,0.8954019525380643,0.7772887323943662,0.8697183098591548,0.8221393363984868,0.8235035211267604,441.5,494.0,74.0,126.5,568.0,568.0,0.7962517858927427,0.8566184609942908,0.8697183098591548,0.7772887323943662,0.8312895163174867,0.814922170107085,0.2227112676056338,0.7772887323943662,1000.0,0.8235035211267604,0.6470070422535212,0.8235035211267604,0.8235035211267604,0.8235035211267604,0.8235035211267604,0.0010000000000000002,0.8235035211267604,0.8235035211267604,False,0.5,0.09999999999999999,0.1764964788732394,0.17649647887323944,0.00010000000000000002,0.8235035211267604,6.096024504744214,0.77716342039023,0.6499309194399874,0.9000000000000001
HOSbal,27,4.5,0.8052396907855585,0.8078124938796872,0.6896126760563379,0.7640845070422536,0.7247747571252647,0.7268485915492957,391.7,434.0,134.0,176.3,568.0,568.0,0.7124596722185151,0.746766520691058,0.7640845070422536,0.6896126760563379,0.7362795337653133,0.7157618799602422,0.310387323943662,0.6896126760563379,1000.0,0.7268485915492957,0.4536971830985916,0.7268485915492957,0.7268485915492957,0.7268485915492957,0.7268485915492957,0.0010000000000000002,0.7268485915492957,0.7268485915492957,False,0.5,0.09999999999999999,0.2731514084507042,0.2731514084507042,0.00010000000000000002,0.7268485915492957,9.434409737144744,0.6694536424573847,0.45644768715283723,0.9000000000000001
HOSbal,28,4.5,0.8458972364114263,0.8485370397366105,0.7376760563380282,0.7943661971830986,0.7652835483782751,0.7660211267605634,419.0,451.2,116.8,149.0,568.0,568.0,0.7520365329014356,0.782465505473923,0.7943661971830986,0.7376760563380282,0.7723911596832526,0.7591265860604148,0.2623239436619718,0.7376760563380282,1000.0,0.7660211267605634,0.5320422535211268,0.7660211267605634,0.7660211267605634,0.7660211267605634,0.7660211267605634,0.0010000000000000002,0.7660211267605634,0.7660211267605634,False,0.5,0.09999999999999999,0.2339788732394366,0.2339788732394366,0.00010000000000000002,0.7660211267605634,8.081426196080201,0.7083335372620396,0.5332694771231018,0.9000000000000001
HOSbal,29,4.5,0.7958558569728229,0.8000322696632892,0.7036971830985916,0.7420774647887323,0.7221546532977753,0.722887323943662,399.7,421.5,146.5,168.3,568.0,568.0,0.715277250053757,0.7323492240218522,0.7420774647887323,0.7036971830985916,0.7279749702465798,0.7172053697828067,0.2963028169014085,0.7036971830985916,1000.0,0.722887323943662,0.4457746478873239,0.722887323943662,0.722887323943662,0.722887323943662,0.722887323943662,0.0010000000000000002,0.722887323943662,0.722887323943662,False,0.5,0.09999999999999999,0.277112676056338,0.27711267605633805,0.00010000000000000002,0.722887323943662,9.57123587160335,0.6633788690983223,0.446697847971976,0.9000000000000001
HOSbal,30,4.5,0.7346799990081334,0.7346093613269251,0.6501760563380282,0.7220070422535212,0.6833246041875661,0.6860915492957746,369.3,410.1,157.9,198.7,568.0,568.0,0.6745291927623932,0.7036671809195781,0.7220070422535212,0.6501760563380282,0.6959426943080954,0.6738655195410914,0.3498239436619718,0.6501760563380282,1000.0,0.6860915492957746,0.37218309859154924,0.6860915492957746,0.6860915492957746,0.6860915492957746,0.6860915492957746,0.0010000000000000002,0.6860915492957746,0.6860915492957746,False,0.5,0.00010000000000000002,0.3139084507042254,0.3139084507042253,0.00010000000000000002,0.6860915492957746,10.842124928573396,0.6311685998094089,0.37516228197100476,0.9000000000000001
HOSbal,31,4.5,0.8221245164649872,0.8263432735321568,0.7161971830985915,0.7779929577464788,0.7463825464479855,0.7470950704225351,406.8,441.9,126.1,161.2,568.0,568.0,0.7328062561432735,0.7634940955921683,0.7779929577464788,0.7161971830985915,0.7546521499717143,0.7389986014177566,0.2838028169014085,0.7161971830985915,1000.0,0.7470950704225351,0.4941901408450705,0.7470950704225351,0.7470950704225351,0.7470950704225351,0.7470950704225351,0.0010000000000000002,0.7470950704225351,0.7470950704225351,False,0.5,0.00010000000000000002,0.25290492957746474,0.25290492957746474,0.00010000000000000002,0.7470950704225351,8.735115569976927,0.6888096218300065,0.49524364311800584,0.9000000000000001
HOSbal,32,4.5,0.8922330638762151,0.892981538664771,0.7727112676056339,0.8661971830985916,0.8180629806541884,0.8194542253521128,438.9,492.0,76.0,129.1,568.0,568.0,0.7922160131294582,0.8525836434633722,0.8661971830985916,0.7727112676056339,0.8274913997062405,0.8105935718479786,0.2272887323943662,0.7727112676056339,1000.0,0.8194542253521128,0.6389084507042253,0.8194542253521128,0.8194542253521128,0.8194542253521128,0.8194542253521128,0.0010000000000000002,0.8194542253521128,0.8194542253521128,False,0.5,0.00010000000000000002,0.18054577464788735,0.18054577464788732,0.00010000000000000002,0.8194542253521128,6.235883633803589,0.772407940770567,0.6418463125017615,0.9000000000000001
HOSbal,33,4.5,0.8010103092144416,0.806218851616314,0.6823943661971832,0.7561619718309858,0.71779841261158,0.7192781690140845,387.6,429.5,138.5,180.4,568.0,568.0,0.7050814871819233,0.7370838011200294,0.7561619718309858,0.6823943661971832,0.7292822800524628,0.7080527235048111,0.31760563380281687,0.6823943661971832,1000.0,0.7192781690140845,0.438556338028169,0.7192781690140845,0.7192781690140845,0.7192781690140845,0.7192781690140845,0.0010000000000000002,0.7192781690140845,0.7192781690140845,False,0.5,0.00010000000000000002,0.2807218309859155,0.2807218309859155,0.00010000000000000002,0.7192781690140845,9.695886035722799,0.6617055506494349,0.44035032237069344,0.9000000000000001
HOSbal,34,4.5,0.8326128868280105,0.8351143066521495,0.7190140845070423,0.788556338028169,0.7528084058795592,0.7537852112676057,408.4,447.9,120.1,159.6,568.0,568.0,0.737614204419007,0.7729212622265933,0.788556338028169,0.7190140845070423,0.762061527366029,0.7447771427680927,0.28098591549295776,0.7190140845070423,1000.0,0.7537852112676057,0.5075704225352112,0.7537852112676057,0.7537852112676057,0.7537852112676056,0.7537852112676057,0.0010000000000000002,0.7537852112676057,0.7537852112676057,False,0.5,0.00010000000000000002,0.24621478873239439,0.24621478873239439,0.00010000000000000002,0.7537852112676057,8.504042068052716,0.6962365336496433,0.5090498246057346,0.9000000000000001
HOSbal,35,4.5,0.7977103377306091,0.8015861980682466,0.6933098591549295,0.7519366197183098,0.7213609534686702,0.7226232394366197,393.8,427.1,140.9,174.2,568.0,568.0,0.7107254235732221,0.7379733285976128,0.7519366197183098,0.6933098591549295,0.7301221768447826,0.7141253902102774,0.30669014084507046,0.6933098591549295,1000.0,0.7226232394366197,0.4452464788732394,0.7226232394366197,0.7226232394366197,0.7226232394366197,0.7226232394366197,0.0010000000000000002,0.7226232394366197,0.7226232394366197,False,0.5,0.00010000000000000002,0.2773767605633803,0.27737676056338023,0.00010000000000000002,0.7226232394366197,9.580353085663969,0.6645058166305946,0.4469627362600465,0.9000000000000001
