id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,max_iter,imb_spec_micro,cohen_kappa_score,accuracy,fbeta_score,roc_auc_score,f1_score,learning_rate_init,prec_score,imb_sens_micro,warm_start,power_t,alpha,hinge_loss,zero_one_loss,hamming_loss,tol,rec_score,log_loss,pr_curve,avg_prec_score,matthews_corrcoef,momentum
HOS,27,3.0276503540974917,0.0060332345888253,0.024204354545385887,0.04415899462884177,0.038445317374959154,0.008377217666823457,0.014624361314579525,0.013019722772105008,25.08230894918213,44.212114981202966,44.21211498120295,25.082308949182135,0.0,0.0,0.014097203516903418,0.02434554301896788,0.038445317374959154,0.04415899462884177,0.016297726611290007,0.010050812337149382,0.26889217825500616,0.29242179249092476,0.04415899462884176,0.04415899462884177,0.0,0.013019722772105008,0.016075282484522693,0.013019722772105008,0.013019722772105008,0.007719466574031083,0.013019722772105027,0.0,0.013019722772105008,0.013019722772105008,0.0,0.0,0.0,,0.01301972277210497,0.01301972277210496,0.0,0.013019722772105008,0.44970429009179097,,0.009713778288467206,0.014624361314579525,0.0
HOS,28,3.0276503540974917,0.008014554980380107,0.012876221840807955,0.022743922975441443,0.01412162490137282,0.009504097869793705,0.01692945103594593,0.00788033916668621,12.918548250050733,16.239868636578727,16.239868636578727,12.918548250050733,0.0,0.0,0.00942495864064968,0.013509404012620173,0.01412162490137282,0.022743922975441443,0.006889904073126286,0.011314782182019445,0.24572231657035884,0.2228731282745233,0.022743922975441457,0.022743922975441443,0.0,0.00788033916668621,0.016604894178777817,0.00788033916668621,0.00788033916668621,0.009193171628317115,0.007880339166686243,0.0,0.00788033916668621,0.00788033916668621,0.0,0.0,0.0,,0.007880339166686207,0.007880339166686233,0.0,0.00788033916668621,0.272182087663505,,0.011060596978860731,0.01692945103594593,0.0
HOS,29,3.0276503540974917,0.010115058134266918,0.01162658457785177,0.03263301307398052,0.028079163155027675,0.014200870527664895,0.02630279556752869,0.015077679408175695,18.53555142602093,32.291037628281806,32.29103762828179,18.53555142602093,0.0,0.0,0.012559191628711278,0.021128956301570474,0.028079163155027675,0.03263301307398052,0.015286168324770108,0.016599438671857116,0.2390299554967158,0.23595215276983827,0.03263301307398052,0.03263301307398052,0.0,0.015077679408175695,0.026970931427147533,0.015077679408175695,0.015077679408175695,0.013768619516061162,0.015077679408175676,0.0,0.015077679408175695,0.015077679408175695,0.0,0.0,0.0,,0.015077679408175728,0.015077679408175736,0.0,0.015077679408175695,0.5207769067223996,,0.015652183183134258,0.02630279556752869,0.0
HOS,30,3.0276503540974917,0.005186935846773282,0.011437969176766727,0.04611234827228073,0.055499185852855216,0.00684734114764053,0.018816509524102694,0.022470381881840244,26.19181381865546,63.82406373078347,63.82406373078348,26.19181381865546,0.0,0.0,0.008810682743670549,0.031633249618900336,0.055499185852855216,0.04611234827228073,0.02785919640819337,0.006369525610479565,0.11284824513704092,0.29489789166506947,0.04611234827228073,0.04611234827228073,0.0,0.022470381881840244,0.024044005593567046,0.022470381881840244,0.02247038188184023,0.007098261995830993,0.022470381881840244,0.0,0.022470381881840244,0.022470381881840244,0.0,0.0,0.0,,0.022470381881840255,0.02247038188184027,0.0,0.022470381881840244,0.7761288993513946,,0.011920900394324939,0.018816509524102694,0.0
HOS,31,3.0276503540974917,0.008838629616655762,0.013551177398151489,0.016903038523375262,0.013908211721394089,0.011056925834566432,0.02164403887664285,0.01080698333230102,9.600925881277172,15.994443479603234,15.994443479603222,9.600925881277169,0.0,0.0,0.007894050438883046,0.016124053573515637,0.013908211721394089,0.016903038523375262,0.00922967922687744,0.013631952143805469,0.16332759066555233,0.23034192705187556,0.01690303852337528,0.016903038523375262,0.0,0.01080698333230102,0.021905425169973878,0.01080698333230102,0.010806983332301016,0.010887102730352179,0.01080698333230099,0.0,0.01080698333230102,0.01080698333230102,0.0,0.0,0.0,,0.010806983332301017,0.01080698333230102,0.0,0.01080698333230102,0.3732663525795008,,0.013990751841279184,0.02164403887664285,0.0
HOS,32,3.0276503540974917,0.005444374649354116,0.011986248087065528,0.010898757932160946,0.009560824639113449,0.004521170379560149,0.009364333429672099,0.0049576848956626165,6.190494505467412,10.99494833498042,10.994948334980426,6.190494505467413,0.0,0.0,0.004271807027499953,0.011674049741217923,0.009560824639113449,0.010898757932160946,0.004379828878862475,0.005799249380354795,0.16267763928447274,0.3205246986729314,0.01089875793216093,0.010898757932160946,0.0,0.0049576848956626165,0.009609648148882221,0.0049576848956626165,0.0049576848956626165,0.004402049336385288,0.004957684895662638,0.0,0.0049576848956626165,0.0049576848956626165,0.0,0.0,0.0,,0.004957684895662604,0.004957684895662587,0.0,0.0049576848956626165,0.17123660805330676,,0.007886046386683285,0.009364333429672099,0.0
HOS,33,3.0276503540974917,0.012111571788308828,0.014209415383873625,0.03871638593634777,0.02495852472226074,0.014170277819364467,0.02287687590923895,0.011057669265638339,21.99090721184554,28.702303430599827,28.702303430599823,21.99090721184554,0.0,0.0,0.01390673582844877,0.017269729820886252,0.02495852472226074,0.03871638593634777,0.01115726227770515,0.0167044569452734,0.2365288079860364,0.20209604835777945,0.03871638593634778,0.03871638593634777,0.0,0.011057669265638339,0.02224247701702935,0.011057669265638339,0.011057669265638339,0.01296934132151238,0.01105766926563834,0.0,0.011057669265638339,0.011057669265638339,0.0,0.0,0.0,,0.01105766926563835,0.011057669265638337,0.0,0.011057669265638339,0.38192695487176637,,0.01306339242065704,0.02287687590923895,0.0
HOS,34,3.0276503540974917,0.009049192922480765,0.01745441239825986,0.023477112492687253,0.016289751920865816,0.009910234682630775,0.017823108542981032,0.008873498952344341,13.334999895846341,18.73321470899571,18.73321470899571,13.334999895846359,0.0,0.0,0.009355919064724683,0.014762690045232087,0.016289751920865816,0.023477112492687253,0.008115233328513187,0.011842229874605268,0.22038827537721575,0.22249983945937057,0.023477112492687257,0.023477112492687253,0.0,0.008873498952344341,0.017814799819751728,0.008873498952344341,0.008873498952344341,0.009524085192622711,0.008873498952344364,0.0,0.008873498952344341,0.008873498952344341,0.0,0.0,0.0,,0.00887349895234436,0.008873498952344353,0.0,0.008873498952344341,0.30648598639205965,,0.011720195115255004,0.017823108542981032,0.0
HOS,35,3.0276503540974917,0.007379646934966548,0.009965895078683935,0.02916377357866008,0.034666957489934216,0.01076119685206601,0.024176942066306568,0.016839231717977767,16.565023392678928,39.867001113424344,39.867001113424344,16.565023392678924,0.0,0.0,0.00914648891494316,0.027780707954718497,0.034666957489934216,0.02916377357866008,0.01769945604072728,0.013039940482099357,0.1600083169926228,0.33452457155457005,0.02916377357866008,0.02916377357866008,0.0,0.016839231717977767,0.02623794816273453,0.016839231717977767,0.01683923171797778,0.01095789817859314,0.01683923171797777,0.0,0.016839231717977767,0.016839231717977767,0.0,0.0,0.0,,0.016839231717977767,0.016839231717977785,0.0,0.016839231717977767,0.5816237690101803,,0.015662357501041953,0.024176942066306568,0.0
HOSbal,0,3.0276503540974917,0.0013420277897293366,0.005328883960582449,0.01203981662738602,0.016195481981840724,0.007093045009161581,0.014371184856968023,0.007144817483361626,6.838615844355237,9.19903376568552,9.199033765685515,6.8386158443552505,0.0,0.0,0.006712089054416102,0.010045781740385748,0.016195481981840724,0.01203981662738602,0.009053502945431457,0.007094908112363218,0.06269945409367408,0.10196581971531007,0.012039816627386004,0.01203981662738602,0.0,0.007144817483361626,0.014289634966723329,0.007144817483361626,0.007144817483361643,0.007144817483361666,0.007144817483361626,0.0,0.007144817483361626,0.007144817483361626,0.0,0.0,0.0,,0.007144817483361634,0.0071448174833616636,0.0,0.007144817483361626,0.24677775140629152,,0.006544891254735141,0.014371184856968023,0.0
HOSbal,1,3.0276503540974917,0.0019583263252055884,0.004250961335019852,0.007732239010328947,0.0061689542375670745,0.005197305128274656,0.010358531790659133,0.005183788790627701,4.391911757866833,3.5039660069381067,3.5039660069381044,4.3919117578668265,0.0,0.0,0.005651767606480487,0.005190586815588294,0.0061689542375670745,0.007732239010328947,0.005011953984203519,0.005785468250174775,0.05249544664535117,0.050659800262413644,0.007732239010328943,0.007732239010328947,0.0,0.005183788790627701,0.010367577581255314,0.005183788790627701,0.005183788790627701,0.005183788790627697,0.005183788790627701,0.0,0.005183788790627701,0.005183788790627701,0.0,0.0,0.0,,0.005183788790627663,0.0051837887906276605,0.0,0.005183788790627701,0.1790433753894847,,0.004395801035743489,0.010358531790659133,0.0
HOSbal,2,3.0276503540974917,0.0014808826862587146,0.0019224537068003862,0.013434994389941267,0.015059421854878342,0.0055886414577630515,0.011126329046485042,0.00556429639255095,7.6310768134866445,8.553751613570896,8.553751613570896,7.631076813486637,0.0,0.0,0.006218273196237054,0.007925760929406448,0.015059421854878342,0.013434994389941267,0.007458216891319481,0.006675956567167628,0.055381040145950605,0.0760454134572291,0.013434994389941264,0.013434994389941267,0.0,0.00556429639255095,0.011128592785101922,0.00556429639255095,0.00556429639255095,0.005564296392550959,0.00556429639255095,0.0,0.00556429639255095,0.00556429639255095,0.0,0.0,0.0,,0.005564296392550961,0.0055642963925509725,0.0,0.00556429639255095,0.19218704500649791,,0.004961987772831925,0.011126329046485042,0.0
HOSbal,3,3.0276503540974917,0.0011609496937128423,0.0022536914798053607,0.011513420462969512,0.013002501891341016,0.005781040225412874,0.01167081592530941,0.005809562756227516,6.53962282296668,7.38542107428171,7.385421074281715,6.539622822966678,0.0,0.0,0.006145349906349667,0.007722381829296806,0.013002501891341016,0.011513420462969512,0.007066549120564019,0.006504363872532969,0.0554247778211027,0.07521222236140529,0.011513420462969496,0.011513420462969512,0.0,0.005809562756227516,0.011619125512455001,0.005809562756227516,0.005809562756227518,0.005809562756227522,0.005809562756227516,0.0,0.005809562756227516,0.005809562756227516,0.0,0.0,0.0,,0.005809562756227498,0.00580956275622751,0.0,0.005809562756227516,0.20065813975597782,,0.005134707813568804,0.01167081592530941,0.0
HOSbal,4,3.0276503540974917,0.001243587820871303,0.0026098924722361308,0.0151096505087129,0.012316955317966794,0.004436698885830369,0.008654872904432082,0.004356183934247825,8.582281488948938,6.9960306206051035,6.9960306206051195,8.582281488948935,0.0,0.0,0.006937000898307354,0.005262231097070043,0.012316955317966794,0.0151096505087129,0.004914231546552212,0.007226091951520583,0.0624022936689751,0.049337250966490824,0.015109650508712902,0.0151096505087129,0.0,0.004356183934247825,0.008712367868495614,0.004356183934247825,0.004356183934247846,0.004356183934247807,0.004356183934247825,0.0,0.004356183934247825,0.004356183934247825,0.0,0.0,0.0,,0.00435618393424782,0.004356183934247809,0.0,0.004356183934247825,0.15045724711670647,,0.003504233635068593,0.008654872904432082,0.0
HOSbal,5,3.0276503540974917,0.002330865942332861,0.00444661332510971,0.5163977794943222,0.5163977794943222,0.0,,0.0,293.3139387527751,293.313938752775,293.3139387527751,293.313938752775,0.0,0.0,0.2581988897471611,0.2581988897471611,0.5163977794943222,0.5163977794943222,0.34426518632954817,0.34426518632954817,,,0.5163977794943222,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.00020645516872069974,,0.0,0.0,0.0
HOSbal,6,3.0276503540974917,0.0022134834865474317,0.008274526510560123,0.03774208815819936,0.022442100286792676,0.012011827515721822,0.01963427098837869,0.010493459908581412,21.437506073857257,12.747112962898262,12.747112962898262,21.437506073857254,0.0,0.0,0.018088085057339377,0.009197620951267135,0.022442100286792676,0.03774208815819936,0.006583787931764959,0.019479237646415272,0.17681385375770473,0.11413876599243025,0.03774208815819937,0.03774208815819936,0.0,0.010493459908581412,0.020986919817162802,0.010493459908581412,0.010493459908581401,0.010493459908581384,0.010493459908581412,0.0,0.010493459908581412,0.010493459908581412,0.0,0.0,0.0,,0.010493459908581403,0.010493459908581401,0.0,0.010493459908581412,0.36242669000636235,,0.007918621517922704,0.01963427098837869,0.0
HOSbal,7,3.0276503540974917,0.008210226963643937,0.01042196041315274,0.018603378948541197,0.010726762063393316,0.013868236150117008,0.02715525923651081,0.013682647343468607,10.566719242771411,6.092800852007419,6.092800852007411,10.566719242771407,0.0,0.0,0.014986655517732738,0.012509232643679357,0.010726762063393316,0.018603378948541197,0.012352569506298795,0.015273147239957905,0.22806235603934277,0.2488110805448733,0.01860337894854123,0.018603378948541197,0.0,0.013682647343468607,0.027365294686937294,0.013682647343468607,0.013682647343468607,0.013682647343468619,0.013682647343468612,0.0,0.013682647343468607,0.013682647343468607,0.0,0.0,0.0,,0.013682647343468616,0.013682647343468631,0.0,0.013682647343468607,0.47258567981262695,,0.013751377465820424,0.02715525923651081,0.0
HOSbal,8,3.0276503540974917,0.005701535424585742,0.007602889523048872,0.009751324588967004,0.014163753974351146,0.006314382785830612,0.013537987242294715,0.006505884531415765,5.538752366533257,8.045012257431452,8.045012257431452,5.5387523665332585,0.0,0.0,0.006518409879859623,0.012396793256672058,0.014163753974351146,0.009751324588967004,0.0071047460769998235,0.00624635492454382,0.15650205132154796,0.5375420604069759,0.009751324588967004,0.009751324588967004,0.0,0.006505884531415765,0.013011769062831548,0.006505884531415765,0.006505884531415765,0.006505884531415762,0.006505884531415734,0.0,0.006505884531415765,0.006505884531415765,0.0,0.0,0.0,,0.006505884531415771,0.006505884531415758,0.0,0.006505884531415765,0.22470951331297812,,0.009013697813314014,0.013537987242294715,0.0
HOSbal,9,3.0276503540974917,0.006448971311183937,0.014506402903895207,0.013663756477987002,0.011148690280977194,0.0069671407583338394,0.013639173400502826,0.006858920344453984,7.761013679496621,6.332456079595021,6.332456079595025,7.7610136794966085,0.0,0.0,0.008447174550668422,0.008023945493691823,0.011148690280977194,0.013663756477987002,0.006626133606628666,0.008279180528516679,0.10246122587540409,0.1169159561678404,0.013663756477986988,0.013663756477987002,0.0,0.006858920344453984,0.013717840688908002,0.006858920344453984,0.006858920344453984,0.006858920344453976,0.00685892034445396,0.0,0.006858920344453984,0.006858920344453984,0.0,0.0,0.0,,0.006858920344453953,0.006858920344453984,0.0,0.006858920344453984,0.2369005489315365,,0.00653056752033258,0.013639173400502826,0.0
HOSbal,10,3.0276503540974917,0.00797398543513576,0.008782205571319307,0.01870676261850632,0.015995417815174984,0.009125092281388709,0.017743253329691917,0.00894640328645987,10.625441167311592,9.085397319019378,9.085397319019373,10.625441167311592,0.0,0.0,0.011592467052533698,0.011825144628049475,0.015995417815174984,0.01870676261850632,0.008772235200353404,0.010643351107671216,0.1769014074421013,0.23819964630946988,0.018706762618506328,0.01870676261850632,0.0,0.00894640328645987,0.01789280657291972,0.00894640328645987,0.008946403286459858,0.008946403286459844,0.00894640328645986,0.0,0.00894640328645987,0.00894640328645987,0.0,0.0,0.0,,0.008946403286459863,0.008946403286459867,0.0,0.00894640328645987,0.3090003482925213,,0.009296110570241187,0.017743253329691917,0.0
HOSbal,11,3.0276503540974917,0.028922826532675278,0.03683138282968763,0.09837490869549873,0.2425435476157348,0.2310455217873078,,0.07370340653999106,55.876948139043286,137.76473504573738,137.76473504573738,55.876948139043286,0.0,0.0,0.22672368613356586,0.07908107648875573,0.2425435476157348,0.09837490869549873,0.23418231467596728,0.021504388324497276,,0.6445175768697634,0.09837490869549875,0.09837490869549873,0.0,0.07370340653999106,0.14740681307998213,0.07370340653999106,0.07370340653999106,0.07370340653999106,0.07370340653999106,0.0,0.07370340653999106,0.07370340653999106,0.0,0.0,0.0,,0.07370340653999106,0.07370340653999106,0.0,0.07370340653999106,2.5457215968893565,,0.05547407030068128,0.14774895721459874,0.0
HOSbal,12,3.0276503540974917,0.0025382810762948644,0.008349182469734378,0.032886896680680025,0.024969950421136852,0.0076430750519482175,0.011123412543694302,0.006182895394866638,18.679757314626276,14.182931839205729,14.182931839205729,18.679757314626254,0.0,0.0,0.014076125272839152,0.01094620962665831,0.024969950421136852,0.032886896680680025,0.006013838675116705,0.014489955076292065,0.1441991727073244,0.14356593054973307,0.03288689668068006,0.032886896680680025,0.0,0.006182895394866638,0.01236579078973325,0.006182895394866638,0.006182895394866629,0.006182895394866639,0.006182895394866623,0.0,0.006182895394866638,0.006182895394866638,0.0,0.0,0.0,,0.006182895394866659,0.006182895394866618,0.0,0.006182895394866638,0.21354470900027359,,0.004528042547295884,0.011123412543694302,0.0
HOSbal,13,3.0276503540974917,0.005286628813611571,0.011228785508265048,0.01475445950381169,0.011976720441290225,0.007580255218229492,0.01476870951196997,0.007444035432125163,8.38053299816505,6.802777210652852,6.802777210652848,8.380532998165046,0.0,0.0,0.009399180435798146,0.009023218061211964,0.011976720441290225,0.01475445950381169,0.0071230908194810615,0.008848204522495786,0.13404014841537246,0.16255540234286608,0.014754459503811705,0.01475445950381169,0.0,0.007444035432125163,0.014888070864250293,0.007444035432125163,0.007444035432125144,0.007444035432125191,0.007444035432125192,0.0,0.007444035432125163,0.007444035432125163,0.0,0.0,0.0,,0.00744403543212516,0.00744403543212515,0.0,0.007444035432125163,0.2571098544476854,,0.007453338775944203,0.01476870951196997,0.0
HOSbal,14,3.0276503540974917,0.004432085030725009,0.006361435153790122,0.011537325851723882,0.009959250439247147,0.007422588523548196,0.014569258604281985,0.007332745891783928,6.553201083779161,5.656854249492377,5.656854249492381,6.553201083779165,0.0,0.0,0.008589848850884547,0.009108126850613118,0.009959250439247147,0.011537325851723882,0.0070225855750319565,0.007980977523162508,0.21846385115983047,0.39449646097228663,0.011537325851723875,0.011537325851723882,0.0,0.007332745891783928,0.014665491783567864,0.007332745891783928,0.007332745891783928,0.007332745891783941,0.007332745891783928,0.0,0.007332745891783928,0.007332745891783928,0.0,0.0,0.0,,0.0073327458917839166,0.007332745891783921,0.0,0.007332745891783928,0.2532665399650697,,0.008703505517476692,0.014569258604281985,0.0
