id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,f1_score,tol,matthews_corrcoef,pr_curve,roc_auc_score,accuracy,momentum,learning_rate_init,alpha,imb_sens_micro,power_t,rec_score,fbeta_score,imb_spec_micro,warm_start,hinge_loss,cohen_kappa_score,avg_prec_score,max_iter,hamming_loss,zero_one_loss,prec_score,log_loss
HOS,0,3.0276503540974917,0.001631891193883129,0.005928267210958141,0.01145343870319286,0.014463739072318424,0.002737007690447216,0.006494314641839845,0.00633154939457925,6.505553183413545,16.633299933166192,16.633299933166203,6.50555318341355,0.0,0.0,0.0025901052630338205,0.008233968812480102,0.014463739072318424,0.01145343870319286,0.0076241372417043644,0.0028632760507920733,0.034616041167073126,0.07351721759557969,0.011453438703192872,0.01145343870319286,0.00633154939457925,0.0,0.006494314641839845,,0.002879906852938426,0.00633154939457925,0.0,0.0,0.0,0.00633154939457925,0.0,0.00633154939457925,0.006331549394579251,0.00633154939457925,0.0,,0.007759564350174602,0.003836257297389009,0.0,0.006331549394579289,0.006331549394579276,0.00633154939457925,0.2186915136101019
HOS,1,3.0276503540974917,0.0025393610130123923,0.004918269071779369,0.008003627756447109,0.008130938525819106,0.0037452715293110972,0.007243554777876455,0.004495751395575073,4.546060565661951,9.35057930469195,9.350579304691951,4.546060565661955,0.0,0.0,0.003130962193754128,0.005217532154595927,0.008130938525819106,0.008003627756447109,0.004866075506568234,0.004244387560967514,0.04085004834207382,0.04353928274656289,0.008003627756447088,0.008003627756447109,0.004495751395575073,0.0,0.007243554777876455,,0.0037418385533690294,0.004495751395575073,0.0,0.0,0.0,0.004495751395575073,0.0,0.004495751395575073,0.004495751395575079,0.004495751395575073,0.0,,0.0074294721008362815,0.003622484117323836,0.0,0.004495751395575055,0.004495751395575082,0.004495751395575073,0.155281561239053
HOS,2,3.0276503540974917,0.00240337093115625,0.0032887456237855116,0.017762408393343934,0.015033673608104231,0.005428157394816848,0.009946467091158867,0.006411607156328429,10.089047967419358,17.288724649319864,17.28872464931986,10.089047967419367,0.0,0.0,0.005919503464991388,0.0074174473813259385,0.015033673608104231,0.017762408393343934,0.007803700937443619,0.006648367257516683,0.0759704026512239,0.060715756777648275,0.017762408393343962,0.017762408393343934,0.006411607156328429,0.0,0.009946467091158867,,0.005334842547096469,0.006411607156328429,0.0,0.0,0.0,0.006411607156328429,0.0,0.006411607156328429,0.0064116071563284065,0.006411607156328429,0.0,,0.009877604404343437,0.004770827982939743,0.0,0.006411607156328398,0.006411607156328427,0.006411607156328429,0.22145579357453143
HOS,3,3.0276503540974917,0.008933164719033356,0.01674658347694206,0.08933864145125367,0.05234946311658632,0.03348714739013092,0.025804648853931897,0.008301191876321829,50.744348344312094,60.201882584074276,60.20188258407428,50.74434834431209,0.0,0.0,0.022449698661050524,0.015783568682709963,0.05234946311658632,0.08933864145125367,0.016410126154988065,0.039666590737536055,0.21901278656131476,0.1433181045661819,0.0893386414512537,0.08933864145125367,0.008301191876321829,0.0,0.025804648853931897,,0.01963822099834965,0.008301191876321829,0.0,0.0,0.0,0.008301191876321829,0.0,0.008301191876321829,0.008301191876321841,0.008301191876321829,0.0,,0.02619328366345635,0.012125827018017697,0.0,0.008301191876321837,0.00830119187632183,0.008301191876321829,0.2867334511034321
HOS,4,3.0276503540974917,0.0025704598937165016,0.005529684198612852,0.007425506379289501,0.010484983911702002,0.004436955351864416,0.00895089935807638,0.006041598899814829,4.217687623436433,12.057731498457278,12.057731498457287,4.217687623436436,0.0,0.0,0.0029815740384018584,0.007145090734546337,0.010484983911702002,0.007425506379289501,0.006475386448491178,0.004759383660667874,0.03904899887469164,0.06030019520271584,0.007425506379289513,0.007425506379289501,0.006041598899814829,0.0,0.00895089935807638,,0.004477492722815811,0.006041598899814829,0.0,0.0,0.0,0.006041598899814829,0.0,0.006041598899814829,0.006041598899814778,0.006041598899814829,0.0,,0.009514042555552896,0.004630450146756386,0.0,0.006041598899814832,0.006041598899814818,0.006041598899814829,0.20867470974259394
HOS,5,3.0276503540974917,0.044221814208629334,0.045959417859570834,0.5163977794943222,0.5163977794943222,0.0,,0.17493801377514293,293.313938752775,593.8574464184707,593.8574464184707,293.313938752775,0.0,0.0,0.3456678966347326,0.17072988285958965,0.5163977794943222,0.5163977794943222,0.41412653167257363,0.25661761920627735,,,0.5163977794943222,0.5163977794943222,0.17493801377514293,0.0,0.0,,0.0,0.17493801377514293,0.0,0.0,0.0,0.17493801377514293,0.0,0.17493801377514293,0.1749380137751429,0.17493801377514293,0.0,,0.0,0.0,0.0,0.17493801377514295,0.17493801377514295,0.17493801377514293,6.042421335911316
HOS,6,3.0276503540974917,0.0034122514388387243,0.014077268952471862,0.02851170655304039,0.026193662602097028,0.006209371754009784,0.010739197967883217,0.009638134144732368,16.194649322126946,30.122711992411595,30.12271199241161,16.194649322126942,0.0,0.0,0.007899872549421162,0.01353070807333501,0.026193662602097028,0.02851170655304039,0.0123103749343828,0.0076304895826386655,0.1063833694037387,0.1243934324084726,0.028511706553040382,0.02851170655304039,0.0096381341447324,0.0,0.010739197967883217,,0.005659800179773108,0.009638134144732368,0.0,0.0,0.0,0.009638134144732368,0.0,0.009638134144732368,0.009638134144732373,0.009638134144732368,0.0,,0.011663956225682585,0.005869951800066607,0.0,0.009638134144732354,0.009638134144732363,0.009638134144732368,0.33290227988385496
HOS,7,3.0276503540974917,0.009280743089253298,0.011287646370091902,0.009196966208525694,0.018831435908233073,0.011413174139925526,0.024550411692298442,0.013793595976772129,5.223876806442596,21.65615129446802,21.65615129446802,5.223876806442593,0.0,0.0,0.005993420255208656,0.020694935304372282,0.018831435908233073,0.009196966208525694,0.012457212962473147,0.014200273737948514,0.12478810141240056,0.2745590240716264,0.009196966208525703,0.009196966208525694,0.013793595976772105,0.0,0.024550411692298442,,0.01160990457582314,0.013793595976772129,0.0,0.0,0.0,0.013793595976772129,0.0,0.013793595976772129,0.013793595976772129,0.013793595976772129,0.0,,0.025642727940632305,0.016081979460022867,0.0,0.013793595976772141,0.013793595976772129,0.013793595976772129,0.4764237793449555
HOS,8,3.0276503540974917,0.007065147635935164,0.011807174645495251,0.011590932713774644,0.012659733452237646,0.008176040064460037,0.017705258191548546,0.009002590889361868,6.583649781424019,14.55869347007332,14.558693470073322,6.583649781424014,0.0,0.0,0.005427984719571602,0.016729295562973374,0.012659733452237646,0.011590932713774644,0.007593894307984839,0.010892206382768369,0.18606665776512193,0.3926097265938179,0.01159093271377465,0.011590932713774644,0.00900259088936183,0.0,0.017705258191548546,,0.008215651148984147,0.009002590889361868,0.0,0.0,0.0,0.009002590889361868,0.0,0.009002590889361868,0.009002590889361868,0.009002590889361868,0.0,,0.01806764332799141,0.013793106578816295,0.0,0.009002590889361896,0.009002590889361875,0.009002590889361868,0.3109446099008482
HOS,9,3.0276503540974917,0.005292049466974425,0.0115335493423428,0.012615323559194315,0.010621913046009356,0.0068073725569815086,0.013182883545438734,0.006945952917427835,7.165503781622366,12.215200002910763,12.215200002910763,7.165503781622366,0.0,0.0,0.005511905441578467,0.009574839110031997,0.010621913046009356,0.012615323559194315,0.006446147710647002,0.008126631912279515,0.09538875960287041,0.10453491094302692,0.012615323559194307,0.012615323559194315,0.006945952917427824,0.0,0.013182883545438734,,0.006762759238430902,0.006945952917427835,0.0,0.0,0.0,0.006945952917427835,0.0,0.006945952917427835,0.006945952917427835,0.006945952917427835,0.0,,0.013283061083023778,0.007567928041519476,0.0,0.006945952917427837,0.006945952917427871,0.006945952917427835,0.23990940019508253
HOS,10,3.0276503540974917,0.006754981821818411,0.012182708042680287,0.012259500636638039,0.010047565933121505,0.005242800399462435,0.009999199761027418,0.005396520315465278,6.963396361610413,11.554700823089743,11.554700823089753,6.963396361610388,0.0,0.0,0.004788064854053304,0.0092411978980952,0.010047565933121505,0.012259500636638039,0.005076485189611702,0.006353460946798184,0.10790949230421916,0.13528771767718742,0.012259500636638032,0.012259500636638039,0.005396520315465259,0.0,0.009999199761027418,,0.005104217050801514,0.005396520315465278,0.0,0.0,0.0,0.005396520315465278,0.0,0.005396520315465278,0.005396520315465278,0.005396520315465278,0.0,,0.010205165368227447,0.006659390529178909,0.0,0.005396520315465259,0.005396520315465276,0.005396520315465278,0.1863935001313242
