id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,max_iter,rec_score,prec_score,warm_start,matthews_corrcoef,roc_auc_score,momentum,fbeta_score,accuracy,log_loss,pr_curve,learning_rate_init,f1_score,cohen_kappa_score,hamming_loss,hinge_loss,power_t,tol,zero_one_loss,avg_prec_score,alpha,imb_spec_micro,imb_sens_micro
HOS,0,3.0276503540974917,0.1538868485046744,0.046710333233652146,0.46359938723802124,0.467540484138422,0.20439827537927582,,0.3282616693850831,18.080376102282827,3.272783388968954,3.272783388968954,18.080376102282827,0.0,0.0,0.09300013663876423,0.40661220794310576,0.467540484138422,0.46359938723802124,0.1451239650574397,0.42507203025240636,,,0.46359938723802124,0.46359938723802124,0.0,0.3282616693850831,0.3282616693850831,0.0,0.1306629044740214,0.08951716970874543,0.0,0.3282616693850831,0.3282616693850831,11.337705644591402,,0.0,0.32826166938508317,0.09566107550539499,0.3282616693850831,,0.0,0.0,0.3282616693850831,0.020868573093856018,0.0,0.3282616693850831,0.3282616693850831
HOS,1,3.0276503540974917,0.12969998901988194,0.05614085990112126,0.3870672088668821,0.43225926544419874,0.28850006724817984,,0.26865398423067577,15.095621145808405,3.0258148581093915,3.0258148581093915,15.095621145808405,0.0,0.0,0.11173550219937775,0.06728528348251302,0.43225926544419874,0.3870672088668821,0.16824167010916657,0.33802726002937955,,,0.3870672088668821,0.3870672088668821,0.0,0.26865398423067577,0.26865398423067577,0.0,0.13526289236738515,0.08342240093411357,0.0,0.26865398423067577,0.26865398423067577,9.278933472051609,,0.0,0.26865398423067577,0.11048549912898888,0.26865398423067577,,0.0,0.0,0.26865398423067577,0.023259880406399862,0.0,0.26865398423067577,0.26865398423067577
HOS,2,3.0276503540974917,0.0695102601077545,0.02194904682543577,0.43224546939268754,0.46681241650104643,0.28750018012310996,,0.29973207948215924,16.857573306314816,3.2676869155073254,3.2676869155073254,16.857573306314816,0.0,0.0,0.10875811233708399,0.2931151840145391,0.46681241650104643,0.43224546939268754,0.16733250359360782,0.3851171002155426,,,0.43224546939268754,0.43224546939268754,0.0,0.29973207948215924,0.29973207948215924,0.0,0.1048784162899438,0.07250861033364858,0.0,0.29973207948215924,0.29973207948215924,10.352326699147326,,0.0,0.2997320794821593,0.08518508951018987,0.29973207948215924,,0.0,0.0,0.29973207948215924,0.020389769908400468,0.0,0.29973207948215924,0.29973207948215924
HOS,3,3.0276503540974917,0.17855071209262005,0.06074044841909015,0.4216370213557839,0.4216370213557839,0.0,,0.29331271050837143,16.443843832875572,2.9514591494904874,2.9514591494904874,16.443843832875572,0.0,0.0,0.06416215542370625,0.3574748659320776,0.4216370213557839,0.4216370213557839,0.1113758169619052,0.3869139725382488,,,0.4216370213557839,0.4216370213557839,0.0,0.29331271050837143,0.29331271050837143,0.0,0.0,0.0,0.0,0.29331271050837143,0.29331271050837143,10.130610818139214,,0.0,0.2933127105083715,0.0,0.2933127105083714,,0.0,0.0,0.2933127105083714,0.0,0.0,0.29331271050837143,0.29331271050837143
HOS,4,3.0276503540974917,0.12190705126055439,0.03894051007369439,0.4596034142766844,0.4726055533637906,0.24678014498323553,,0.32228866765247344,17.92453315679069,3.3082388735465345,3.3082388735465345,17.92453315679069,0.0,0.0,0.1114366248044959,0.4400424698404173,0.4726055533637906,0.4596034142766844,0.15145311154507926,0.440134273829143,,,0.4596034142766844,0.4596034142766844,0.0,0.32228866765247344,0.32228866765247344,0.0,0.12538149260222142,0.07534403692507538,0.0,0.32228866765247344,0.32228866765247344,11.131403138754017,,0.0,0.32228866765247344,0.11845483679871854,0.32228866765247344,,0.0,0.0,0.32228866765247344,0.01912803365873684,0.0,0.32228866765247344,0.32228866765247344
HOS,5,3.0276503540974917,0.14440062418653077,0.048465252034145416,0.4714045207910317,0.48304589153964794,0.18257418583505536,,0.3283256486615051,18.384776310850235,3.3813212407775355,3.3813212407775355,18.384776310850235,0.0,0.0,0.0798173257780931,0.45956542305947434,0.48304589153964794,0.4714045207910317,0.1361242626453509,0.4369166897380166,,,0.4714045207910317,0.4714045207910317,0.0,0.3283256486615051,0.3283256486615051,0.0,0.08408749651825217,0.05270462766947299,0.0,0.3283256486615051,0.3283256486615051,11.339909499462557,,0.0,0.32832564866150515,0.04176593136071447,0.32832564866150515,,0.0,0.0,0.32832564866150515,0.01604053885592658,0.0,0.3283256486615051,0.3283256486615051
HOS,6,3.0276503540974917,0.2074067445132205,0.07219211908426797,0.4248559677386045,0.40852591599099464,0.25928595344046784,,0.3037347171593947,16.569382741805576,2.8596814119369625,2.859681411936962,16.569382741805576,0.0,0.0,0.08616334193583083,0.4601448472523556,0.40852591599099464,0.4248559677386045,0.13159279744934835,0.40539800855537667,,,0.4248559677386045,0.4248559677386045,0.0,0.3037347171593947,0.3037347171593947,0.0,0.1368840155961567,0.08191839965152328,0.0,0.3037347171593947,0.3037347171593947,10.490581216439194,,0.0,0.3037347171593947,0.08837210901866256,0.3037347171593947,,0.0,0.0,0.3037347171593947,0.022551299661488215,0.0,0.3037347171593947,0.3037347171593947
HOS,7,3.0276503540974917,0.019417374770254382,0.010488318920788641,0.08058700558169687,0.0,0.04456746557324375,0.062020505509552765,0.06832376560187339,3.142893217686178,0.0,0.0,3.142893217686178,0.0,0.0,0.03757563006818724,0.010442088480518601,0.0,0.08058700558169687,0.04128464349885741,0.06327534425113511,0.3755744611133985,0.2820545195359392,0.0805870055816969,0.08058700558169687,0.0,0.06832376560187339,0.06832376560187339,0.0,0.062020505509552765,0.04029350279084845,0.0,0.06832376560187339,0.06832376560187339,2.359819262581396,,0.0,0.06832376560187339,0.06263735783898507,0.06832376560187342,,0.0,0.0,0.06832376560187342,0.011731647983816026,0.0,0.06832376560187339,0.06832376560187339
HOS,8,3.0276503540974917,0.02355298379368392,0.020753087691732643,0.19824638469646502,0.29199447079535035,0.2862706509491107,,0.13664753120374687,7.731609003162134,2.043961295567452,2.043961295567452,7.731609003162134,0.0,0.0,0.12795153046066718,0.035329807188180636,0.29199447079535035,0.19824638469646502,0.17369253250222388,0.12915173619613976,,0.6590002864841722,0.19824638469646502,0.19824638469646502,0.0,0.13664753120374687,0.13664753120374687,0.0,0.14308104160275376,0.0935712435529553,0.0,0.13664753120374687,0.13664753120374687,4.719616279343446,,0.0,0.13664753120374687,0.12903929024857785,0.13664753120374687,,0.0,0.0,0.13664753120374687,0.026652546160236996,0.0,0.13664753120374687,0.13664753120374687
HOS,9,3.0276503540974917,0.17107094247856783,0.05096929932185762,0.5194444004964348,0.5270462766947299,0.08770580193070292,,0.3602914291009958,20.25833161936096,3.689323936863109,3.689323936863109,20.25833161936096,0.0,0.0,0.08138338056722642,0.45328389403864,0.5270462766947299,0.5194444004964348,0.14096962589797082,0.4705157006924153,,,0.5194444004964348,0.5194444004964348,0.0,0.3602914291009958,0.3602914291009958,0.0,0.03538694866694593,0.012162606385262991,0.0,0.3602914291009958,0.3602914291009958,12.443961070311682,,0.0,0.3602914291009958,0.007821888205363538,0.3602914291009958,,0.0,0.0,0.3602914291009958,0.0037016628129061552,0.0,0.3602914291009958,0.3602914291009958
HOS,10,3.0276503540974917,0.09137544374412139,0.032875672779318695,0.4765599205541614,0.4799848826039677,0.2651324841490906,,0.3342850308218242,18.585836901612296,3.359894178227774,3.359894178227774,18.585836901612296,0.0,0.0,0.10224222421099753,0.4492580952527014,0.4799848826039677,0.4765599205541614,0.1580941776785396,0.4457108771572056,,,0.4765599205541614,0.4765599205541614,0.0,0.3342850308218242,0.3342850308218242,0.0,0.09684218180360643,0.06511068435689489,0.0,0.3342850308218242,0.3342850308218242,11.545740717131302,,0.0,0.3342850308218243,0.08102613166579475,0.33428503082182426,,0.0,0.0,0.33428503082182426,0.018402642717055433,0.0,0.3342850308218242,0.3342850308218242
